tweet	label
Niggas talk more then bitches these days &#128530;&#8221; #facts	1
@what_evaittakes &#128563;&#128553;&#128514;&#128514; now bitch you know.. Lmaooo&#8221;&#128514;&#128514;&#128514;	1
Fuck them texts &#128526; it's a movement. Lmaooo koleworld4: cous texting rubbed off on me &#128514;&#8221;&#8221;she used to be bitch bout it tho &#128553;	1
I need to find is both a damn job. what_evaittakes: @cb_marie needs to find a bitch a job&#128553;&#128553;&#8221;&#8221;right	1
I DONT FUCK YOUUU u lil stupid ass bitch I AINT FUCKIN WIT YOU u lil dumbass bitch I AINT FUCKIN WIT YOU&#8221; @kaylamauser_	1
Are. You. Kidding. Me. Right. Now. http://t.co/lFSvymMqTN&#8221; I'll smack a hoe	1
im just a sarcastic lil bitch who loves to sleep and eat&#8221;	1
These hoes ain't loyal [i would know cause I'm a hoe] but my fans damn sure are&#8221; - real	1
cierravillela yeah it's really far and it's alright if you like living by a whole lot of hicks haha	1
im just a bitch ass elf&#8221; @MorbidMermaid	1
I dont trust girls&#8221; cant trust these hoes	1
"@Satisfied_x @Stfu_NobodyCare well we all know Victoria's Secret now.&#8221;
Yea and we all the Cocoa Puff bird fucking"	1
Paint brushes over Bugattis #StundentPainters bitch&#8221; paint me like one of your French girls	1
@WhatAreOllies niggah you friendzoned&#8221; daaaaaaaam.. &#128532;	1
Jose is so fucking mean to me like damn bitch lol&#8221; fuck you	1
@xo_tavia bitch im back at home now.&#8221; &#128514;	1
//t.co/6q5wm3VU&#8221; thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers	0
Happy Hour time best time of da day&#8221; Niggas don't know bout them happy hour hoes	1
My favorite time of da day HAPPY HOUR #Drinkbreak&#8221;when the bad bitches come out and the ok hoes at home doing make-up	1
"Gwyneth Paltrow you ugly ass big bird looking bitch, shut the fuck up.&#8221; &lt;&lt;That's pretty much IN YOUR FACE
Bravo"	1
Why u can't just love?&#8221; Because we don't love these hoes	1
"@BrianMC630 ""they played a great job"" who's the retard now?&#8221;

&#128514;&#128514;&#128514;"	1
what_evaittakes: Y'all bitches be popping babies out like it's a spo&#128553;&#8221;stop &#128534;&#8221;what lol	1
finger a bitch w/ my trigger finger&#8221; nigga shut up	1
d6_9b Dora &amp; her table manners &#128530;&#8221;--- she's eating like a sloppy hoe?	1
tankGonzalez: Stop being such a bitch&#8221;&#8221;	1
just demolishing this huge bitch &#127850; http://t.co/AWYdBJxKs4&#8221;sharing is caring &#128076;	1
@NigelDixon1 Just think if Alex won some games&#8221; That sorry son of a bitch will never "win" us a game	1
&#128514;&#128514; @100046729 bitches so late &#128564;&#128129;&#8221; ion exposed &#128514;&#128564;	1
I feel sorry for whoever using Alyssa number to play phone games &#128532;&#128080;&#8221; dumb ass hoes who ain't got a life	1
"i'll be a bitch when i have to be a bitch :)

#fandomapology 
#5sosFamAnd1DfandomFollowPay&#8221; PREACH"	1
bitches be set hoppin like bitch get your life for u get beat up lmao&#8221;	1
That pussy so wet she gotta dry outside&#8221;stop telling my business	1
@_Vontethekidd whens homecoming ho?&#8221;&#128553;&#128514; slut the 17th	1
Asians have sho beds, my feet are hanging off the edge of the bed &#128514;&#8221; cuddle me bitch I'm right beside you	1
Vice504fly: @dnumberbefore2 u a regular nig, u played out b&#8221; lol ima b Ig famous&#8221;these days that counts for somethin	1
Congrats to kim k .this a great day for hoes everywhere&#8221;	1
Lol maybe I should give in nd date these hoes on dates&#8221;let me know how that work lol	1
Imma pull up on you eat on that pussy and dip&#8221;	1
If you can't get pussy without lying to a girl you wack&#8221; don't hate. appreciate.	1
My daughter makes me with I wasn't a hoe from age 18-25&#8221; u on a roll tonight	1
pussy prolly taste like heaven &#128523;&#8221; &#128079;	1
Now ma'am ... _PettyCrocker: Every jawn on here been tryna have they pussy cop a feel on Donte's peen&#8221;&#8221;&#128563;	1
You know idgaf about a woman's lingerie matching when I love hairy pussy so much &#128514;&#8221; &#128567;	1
Why you let these hoes tear what we had right apa&#8221;	1
I just want the baddest bitch in the world right here on my lap&#8221; @7aidualc9 &#128514;&#128514;&#128514;&#128514;	1
Pineapples on sale at publix&#8221;hoes on sale too&#8221;up stairs	1
ericwooden21 I need ran theo and theo HOMIE rocking the cool&#8221; I need some free shit or some hoes	1
HalfJewish: Stills get no pussy** http://t.co/6uOWecbUQO&#8221; he's jus being rational&#8221; a fag	1
@BrianLovesAss_ what class you in right now? I need my headphones for seventh period I'm serious bitch ass.&#8221;ms.Trophenboum	1
aw OMG this show made me cry &#128557;&#128557;&#128557;&#128557; I'm such a pussy man&#8221;you really are	1
brian stfu &#128548;&#128079; its twitter i could retweet anything&#8221;don't make me bitch slap you again &#128075;	1
I know u didnt hit that jigga with my fav purse. .. @solangeknowles&#8221;--no chill &#128514;&#128514;	0
"Fucking slut&#8221;

FOREAL, fuck dat bitch."	1
Might go to plaq hc&#8221;bitch who you gone go with	1
I'm a faggot" I agree	1
@Virgilio_LLA I was heabroken tx inniz ho. Lmao&#8221; haha naw chill, you the one laughing at vdawg	1
Make the most of what you have.&#8221; Don't tell me what to do bitch	1
Yankees will never have someone wear a single digit uniform again after this season&#8221; Wow. Shows that is an epic organization	0
why do bitches stand like this? &#128563;&#128541; http://t.co/QQ9vQyLru1&#8221; she wanted to be in MJ's smooth criminal video so bad..	1
It don't matter where we at this nigga always tryna holla at a bitch &#128514;&#128514; @tranSactionRAP&#8221; where. y'all. at?	1
"100046729: This bitch Gmfu.&#8221;

You huh?&#8221; Huh lol"	1
back then hoes didn't want me, now I'm hot, they all on me.&#8221;	1
"I can believe that wiz khalifa and that one bald bitch are getting divorced "&#8221;	1
@WCCORosen Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed	0
DJZeeti: twitpic a selfie with light colored eyes&#8221; http://t.co/BSOYlL83Iz&#8221;&#128525;	0
@GodOfMilfs: Single moms got that proven pussy&#8221; LOL fckd up but truuu	1
@JonRaff: Hate when a chick say go deeper when u already dishin out all u got #hoes&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;	1
Bitch wanna date the flyest nigga then be shocked when he has hoes lol&#8221;	1
Ladies what if a dude put two hands in your pussy and staed clapping?&#8221; Lmaoo	1
U get what u put in. If all u offering is pussy don't be mad when all u receive is dick&#8221; &#128588;	1
Things hoes say... https://t.co/i9zs1OUd0I&#8221;	1
iSignMyOwnBoobs thats my fav pa on Take Care&#8221;whole album trash	0
KirbyMouf: No one wants an ugly nigga, so you've got him all to yourself. No more stressing over hoes&#8221; &lt;-&#8221; lies	1
@WhereYoHussleAt @CayMarieee yall paners in crime&#8221; that's my bitch she can't ride solo	1
@WhereYoHussleAt u got hoes tho&#8221; WERD &#128066; WHERE &#128064;	1
"All I see in every #IfTheyGunnedMeDown tweet... http://t.co/XWmkac1Aw6&#8221;
Dis be like da colored Brady Bunch"	0
"No need to thank me, killing niggers is it's own reward.&#8221; 

Dis my pal from our graduation when we was 26"	0
@AJDoughey13 no you homo&#8221; sorry I can't be straight like you and pull mad bitches &#128532;	1
@LTomasiello75 @AJDoughey13 me 3&#8221; you don't even lift pussy	1
Half tempted to go outside and run my phone over with my car because it's such a piece of shit. #FuckiPhones&#8221; do it pussy	1
is it too early to put your face in some pussy?&#8221; Bul never to early for breakfast	1
"@VernNotice what about the doc?&#8221;

He's a pussy. He ain't going anywhere."	1
I want my ears to look like this &#128066;&#128149; http://t.co/oBVU5ZN3zC&#8221; I just want this bitches earrings lol &#128513;	1
I don't take people niggas bitches don't play about they niggas , specially they baby daddies &#128557;&#128514;&#128514;&#128514;&#8221;No BS	1
I used to be that fat bitch everybody made fun of look at me now&#8221; I was made fun of for being ugly &#128589;	1
&#128521;&#8221; hoe	1
If pussy is just pussy to you, you a nasty ass nigga.. Hope you get aids &#128553;&#8221; bit harsh. Rethink that statement	1
@Tonybthrz_ @cinndyyxoxo_ @BriannNiloo_ fuck me then bitch&#8221; shut up and roll threw	1
jama_jam I'm not saying I'm for this but .. Studs will fuck trannys but won't let they bitch strap them down you muhfuckas childish lol&#8221;	1
@FreeMolly_ @VoiceOfDStreetz &#128077;&#128514;&#128514;&#128514; bitch I was fukkin wicha but fuck you nigga square up&#8221; and I'm fucking with you &#128514;&#128514;&#128076;	1
@VoiceOfDStreetz knowing I can picture that hoe in my head&#8221; he good now knocked the wind out that boy &#128514;	1
@VoiceOfDStreetz noll nigga I'm Talm bout Tt and juice &#128514;&#128514;&#128514; @FreeMolly_&#8221; me too Ion hoe Em	1
eagles fans dont except the fact that mcoy been trash this year and that everybody figured out that spread offense&#8221; #StopIt	0
Thot bitches wanna be wined &amp; dined like a wife but don't know how to earn it &#128564;&#8221;	1
U hella gay u never did&#8221; quit subbing fag	1
@im_jessicaaaaa @vintage_monroe_ haha bitch &#128523;&#128518;&#8221; http://t.co/n5uuCDTDxT	1
I think this hoe pressed or some shit &#128533;&#8221;righttt how many times we asked where they be??ok	1
hoes do hoe thangs&#8221Maycie_Belmore	1
that new 1d song diana is well written well done boyzzzzzz&#8221; bow down bitch	1
Big oleeeee middle finger, bitch.&#8221;	1
When people complain to me about prices I'm just like bitch do I look like I make the rules?&#8221;	1
I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.	1
@GinaSanabria_ he's a hoe lmfao&#8221; aren't they all smuts ? lmao	1
Guys are hoes these days lmao don't fucking indirect me cause I can put you on blast&#8221; who's subbin ?	1
"cosmeticJUNKiee: ""need to get laid &#128514;&#128514;&#128514;&#128514; 
sike im celibate""

bitches be like &#128070;&#128070;&#128070;&#128070;&#128070;&#128070;&#128070;&#8221;&#128064;&#8221;&#128064;"	1
1kRock_: boot up. http://t.co/czj5npIfKi&#8221; for u hoe niggas&#8221; so girls that take BC are hoes? &#128056;&#9749;&#65039;	1
Rico be bored then a bitch&#8221;damn boy you watch me more than these hoes do	1
Rico full of shyt&#8221;full of money hoe	1
GinaSanabria_: kingCvpital: keanabermudez: MEN are the biggest hoes lmao&#8221;&#8221;&#8221;&#8221;	1
there isn't one song on Blacc Hollywood I dislike.&#8221; Except the song with nicki minaj because that triffling bitch sucks	1
@what_evaittakes Yea bitch&#8221;dam	1
This bitch comes right in &amp; gets tooo comfoable http://t.co/u9Duc84iwS&#8221;&#128563;&#128551; I never saw this yo my gut all out I hate u&#128514;&#128514;	1
@Im_Yung_Jay &#127850;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck you  &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#128077;&#128077;&#128077;&#128077;&#8221; &lt;= these hoes ain't got no manners #RealTalk	1
&#128541; http://t.co/61zY8Cc47j&#8221;bitches swear they emojis&#128553;&#128514;	1
@what_evaittakes bang&#128129;&#8221;that's a trust wohy bitch&#128528;&#128553;	1
@what_evaittakes it's cute af bitch&#8221;&#128514;&#128514; I believe u It's jus getting pAss trusting u wit a needle to someone head&#128114;	1
@what_evaittakes lmaooo nooo hoe&#8221;oh ok&#128533;	1
my name is stefanie ... &#128075;&#128075;&#128075;&#128075; stefanie&#128514;&#128540;&#8221;fuck u hoe &#128553;&#128530;&#128514;	1
this bitch tried the wrong one &#128514;&#128553; it'll all go down hill from now &#128536;&#8221;&#128064;	1
All people ever do on twitter is bitch. Get a mother fuckin diary.&#8221;&#128076;	1
I could write a book on the things hoes say.&#8221;no way Jose	1
@WCCORosen Too bad the optimism I have for the Royals, you don't have for the Twins Take those "Rose(ie) colored glasses off	0
I'm driving myself insane.&#8221;fag	1
Females get irritated FAST &#128530;&#8221; fuck them hoes	1
100046729: @lifeof_brandon bitch I called yu back&#8221; the lies&#128564;&#8221;&#127797;	1
@100046729 we'll be together&#128521;&#8221;yu gt a job hoe.	1
He too rich to let that bitch get him mad like that&#8221; Niggas don't think at all	1
grown. mature. pretty. &amp;etc. All that goes out the window when a bitch play with me.&#8221;	1
Is it me or does Kim kardashian ain't looking as good no more&#8221;still look better then these so called bad bitches	1
@ a girl who's a hoe on Twitter &#128064;&#8221; @lilthickgawdess	1
How do you have a beautiful female and still find a way to fuck w/ ratchet hoes.. I don't get it&#8221; &#128079;&#128079;&#128588;&#128075;&#128588;	1
@1Bcaer would love the Parkside spo girls, dressed like Kobe all day everyday&#8221; Let me see 1 of them hoes	1
This guy said he's slept with 300 girls.. Oh ok let me puke now.&#8221;I know a girl that had 70 dudes slut/whore not hoe	1
every bitch tell me I act like a nigga.. whatever the fuck that means&#8221;	1
@what_evaittakes lol the bitch not responding,&#8221;lol it's cool imma get one I jus trusted that more	1
@wagggggie @RyanRiehle &#128514; I'm not close to being your dude, master chan&#8221; that's right bitch, bow down to your master &#128591;	1
I got hella hoes.&#8221;&#128559;	1
A nigga who gets alot of bitches is not gonna value you like someone else would, youre just "another one" lol.&#8221; Cut that out	1
@vintagebeezy15 luhv u tiooa&#161;&#9829;&#9829;&#8221; drunk bitch lol	1
If you're going to talk shit about my sister. Don't play no pussy shit. Say it to her face yo #JustSaying&#8221; #slapAbitch &#128075;	1
That one friend who you greet with an insult.&#8221; @MorbidMermaid @EvanBecker513 niggers	1
"""Go text your other hoes""

Me:

 http://t.co/wC5Tr4UHS6&#8221; @ayostew_"	1
On a scale of 1-10 this bitch is literally a 6 http://t.co/A3rMyfNUS4&#8221;hahaha	1
this dude a fucking legend bruh, fuck her right in the pussy lmao http://t.co/GfYrQ2VFYZ&#8221; true legendFuck her right in the pussy	1
Just seen 2 pregnant bitches fight&#8221; did the look like sumo wrestlers?	1
"It's my bihday Yesssss&#8221;

Obviously nobody cares bitch"	1
"Donny a hoe&#8221;

Since when?&#191;?"	1
I'm Trynna find a bitch with a fat ass&#8221;	1
Lool I agree stopitfive_: the most fucked up show I ever watched was misfits&#8221;&#8221; wen Simone wifed that hoe was the saddest	1
1DAles: Just saw Ashton. Hardly anyone cared. Waiting for Harry &#128540;&#8221; wtf&#8221; bitch I'd be all up in Ashton's grill you feel?	1
When hoes feel like their photo didnt get enough favorites http://t.co/ZDf98BpF94&#8221;	1
I see so many mad hoes on the tl. Tht shit should be illegal.&#8221;tbh	1
Shoy name is " Masika" and y'all surprised she a hoe.&#8221;&#128514;	1
Wifey means The pussy good right now but you gotta go in 2 months.&#8221;basically	1
Bro my birds stay having sex , it's on a daily now.&#8221;he said "look ma no hands" http://t.co/rCKxYnWtvX	1
Tag a friend that sucks at flappy bird&#8221; @me	1
If you used the ObamaCare website you should definitely change your password http://t.co/VEd4Yyztok&#8221; hahahahahah that's sad #boon	0
Who clothes in the dryer? I'm tryna dry my clothes&#8221;throw them hoes out	1
b10oreo: Lmao nvm&#8221; that's right bitch&#8221; go drink some warm milk and go to bed	1
Bitch said I lie too much bitch you ain't woh telling the truth too&#8221;&#8252;&#65039;&#8252;&#65039;&#8252;&#65039;	1
Ready for another tat doeeee . &#128527;&#8221;by me right hoe	1
Group chat bitches we call yall undercover Feds &#128110;&#128110;&#128110; watching everybody&#8221;	1
@WhereYoHussleAt smh they gotta grow up &#128514; at least you know these bitches want to be you &#128524;&#8221; I swear &#9994;	1
When your ex hits you with that "I miss you" bullshit ...lol bitch die&#8221; &#128128;	1
That hoe gone jam watch&#8221; if you ain't throwing ass bitch "fuck out the pay &#9996;&#65039;"	1
@Im_Yung_Jay yo mama was confused when she had u&#8221; lol .. These hoes ain't got no manners	1
